scenario_label,observed_action,desire_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
drinks,no_share,high,low,2,They ask the bartender to split the special cocktail into two cups,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,1.2,0.4,0.19999999999999998,6.0,0.0,1.0,9,10,10,1,0,0
drinks,no_share,high,high,0,Noah drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,high,high,1,Ria drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,high,high,2,They find a way to divide the special cocktail between them,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,4.9,0.66332495807108,0.8166666666666667,6.0,0.0,1.0,9,10,10,1,0,0
drinks,no_share,high,high,3,They flag down the bartender to get an extra cup so they can split it,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,5.1,0.3,0.8499999999999999,6.0,0.0,1.0,9,10,10,1,0,0
drinks,low_risk_share,high,low,0,Noah drinks the entire cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,low,1,Ria drinks the entire cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,low,2,They flip a coin to decide who gets the cocktail,0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,low,3,They decide to leave the cocktail untouched and order something else,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,low,4,They ask the bartender to make another one,1,0.0,0.0,0.0,1.8,0.4,0.3,6.0,0.0,1.0,9,10,10,1,0,0
drinks,low_risk_share,low,low,0,Noah drinks the whole cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,low,1,Ria drinks the whole cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,low,2,They leave the cocktail untouched,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,low,3,They ask the bartender to make another serving,1,0.0,0.0,0.0,1.8,0.4,0.3,6.0,0.0,1.0,9,10,10,1,0,0
drinks,high_risk_share,low,low,0,Noah drinks the cocktail alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,low,low,1,Ria drinks the cocktail alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,low,low,2,They pour the cocktail into two empty cups to split it,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,1.5,0.0,0.25,6.0,0.0,1.0,9,10,10,1,0,0
drinks,high_risk_share,low,low,3,They decide not to drink the cocktail and leave it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,high,high,0,flip a coin to see who gets the cocktail,0,0.0,0.0,0.0,0.4,0.2,0.06666666666666667,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,high,high,1,one person gives the cocktail to the other,0,0.0,0.0,0.0,0.05,0.15000000000000002,0.008333333333333333,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,high,high,2,they look for the bartender to ask for another serving or a substitute,0,0.0,0.0,0.0,2.5,0.806225774829855,0.41666666666666663,6.0,0.0,1.0,9,10,10,1,0,0
drinks,high_risk_share,high,high,3,they decide to get a different drink together,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,high,0,flip a coin to decide who gets the cocktail,0,0.0,0.0,0.0,0.4,0.2,0.06666666666666667,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,high,high,1,take turns sipping from the same cup,1,6.0,0.0,1.0,0.9,0.30000000000000004,0.15,6.0,0.0,1.0,9,10,10,1,0,0
drinks,low_risk_share,high,high,2,let one person have it and the other buy a different drink,0,0.0,0.0,0.0,0.7,0.45825756949558394,0.11666666666666665,0.3,0.9000000000000001,0.049999999999999996,9,10,10,1,0,0
drinks,low_risk_share,high,high,3,abandon the cocktail and look for something else to drink,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,low,high,0,flip a coin to see who gets the cocktail,0,0.0,0.0,0.0,0.4,0.2,0.06666666666666667,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,low,high,1,let one person have it and the other get a different drink,0,0.0,0.0,0.0,0.7,0.45825756949558394,0.11666666666666665,0.3,0.9000000000000001,0.049999999999999996,9,10,10,1,0,0
drinks,high_risk_share,low,high,2,leave the cocktail and get different drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,low,high,3,try to flag down the bartender to get another cup,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,5.1,0.3,0.8499999999999999,6.0,0.0,1.0,9,10,10,1,0,0
drinks,high_risk_share,high,low,0,Noah drinks the cocktail alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,high,low,1,Ria drinks the cocktail alone,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,high_risk_share,high,low,2,They ask the bartender to split it into two cups,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,1.2,0.4,0.19999999999999998,6.0,0.0,1.0,9,10,10,1,0,0
drinks,high_risk_share,high,low,3,They flip a coin to decide who gets the cocktail,0,0.0,0.0,0.0,0.6,0.2,0.09999999999999999,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,high,0,One of them drinks the whole cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,high,1,They leave the cocktail untouched,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,low_risk_share,low,high,2,They ask someone to get them another cup or flag down the bartender,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,4.5,0.6708203932499369,0.75,6.0,0.0,1.0,9,10,10,1,0,0
drinks,low_risk_share,low,high,3,One of them gives the other the option to drink the whole thing,0,0.0,0.0,0.0,0.05,0.15000000000000002,0.008333333333333333,0.0,0.0,0.0,9,10,10,1,0,0
dip,no_share,low,low,0,Declan tries a few chips with each dip to test the flavors,0,0.0,0.0,0.0,1.1,0.19999999999999998,0.18333333333333335,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,low,1,Eric and Declan each try a few chips with each dip together,1,1.5,1.5,0.25,2.1,0.19999999999999998,0.35,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,low,2,They prepare a small sample plate with all the chip and dip options for both of them to taste,1,3.0,0.0,0.5,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,low,3,Eric tries the chips and dips while Declan waits to hear his opinion,0,0.0,0.0,0.0,0.9,0.30000000000000004,0.15,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,low,0,Declan and Eric each take a plate and try the chips with different dips,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,4.2,1.469693845669907,0.7,10,10,10,0,0,0
dip,no_share,high,low,1,They share a plate of each type of chip with both dips,1,3.0,0.0,0.5,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,low,2,Declan tries one type of chip with both dips while Eric tries the other type of chip with both dips,0,0.3,0.9000000000000001,0.049999999999999996,2.1,0.19999999999999998,0.35,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,low,3,They take turns trying the chips with different dips from a shared plate,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,low,0,"take one plate and put all the dips on it, then take turns trying the dips with chips",1,6.0,0.0,1.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,low,1,only put one kind of dip on each plate,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,high,low,2,try the dips with chips directly from the dip containers,0,6.0,0.0,1.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,0,"Declan tries the dips with chips from one plate, while Eric tries from another",0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,1,They prepare a single large plate with both dips and chips for both to try together,1,3.0,0.0,0.5,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,2,"Only one of them tries the dips with chips, the other doesn't try at all",0,0.0,0.0,0.0,0.15,0.32015621187164245,0.024999999999999998,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,low,3,They don't try the dips with chips at all before serving to guests,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,no_share,low,high,0,Declan tries the chips and dips while Eric sets up other party things,0,0.0,0.0,0.0,1.3,0.24494897427831783,0.21666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,high,1,Eric tries the chips and dips while Declan sets up other party things,0,0.0,0.0,0.0,1.3,0.24494897427831783,0.21666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,high,2,Both try the chips and dips together before setting up the rest of the party,1,3.0,0.0,0.5,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,high,3,They take a few minutes to dig out the appetizer plates and set up a small tasting area to try the chips and dips,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,0,use one large plate to serve both dips and try them together,1,3.0,0.0,0.5,2.6,0.19999999999999998,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,1,don't try the dips with chips before serving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,low_risk_share,low,high,2,take turns trying one dip at a time with chips,0,5.4,1.2,0.9,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,3,dig out the appetizer plates from the garage and use multiple plates,0,0.0,0.0,0.0,5.45,0.15,0.9083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,4,have one person try both dips with chips while the other waits,0,0.0,0.0,0.0,1.5,0.0,0.25,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,high,high,0,use one large plate to serve both dips and chips,1,3.0,0.0,0.5,2.65,0.22912878474779202,0.44166666666666665,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,1,take turns trying the dips and chips from a single plate,0,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,2,dig out the appetizer plates from the garage and use separate plates for each dip,0,0.0,0.0,0.0,5.5,0.0,0.9166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,3,eat the chips and dips directly from the containers,1,6.0,0.0,1.0,0.6,0.2,0.09999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,0,use everyday plates to try the chips and dips,1,0.9,1.374772708486752,0.15,2.1,0.19999999999999998,0.35,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,1,use paper plates or other disposable alternatives to try the chips and dips,1,0.9,1.374772708486752,0.15,1.6,0.19999999999999998,0.26666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,2,Declan tries the chips and dips while Eric waits,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,high,3,dig out the appetizer plates from the garage to try the chips and dips,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,0,use regular plates from the kitchen cabinet,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,1,fetch the appetizer plates from the garage,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
dip,high_risk_share,high,high,2,take turns trying one dip and one type of chip at a time,0,5.4,1.2,0.9,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,3,divide the dips and chips evenly between them,0,0.0,0.0,0.0,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,0,use separate plates for each dip,0,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,1,try one kind of chip with one dip and the other kind of chip with the other dip,1,0.3,0.9000000000000001,0.049999999999999996,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,2,"take turns dipping and eating, without double dipping",1,5.4,1.2,0.9,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,3,divide the dips into smaller portions for individual tasting,0,0.0,0.0,0.0,3.95,0.15,0.6583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,0,use separate chips for each dip,0,0.0,0.0,0.0,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,1,take the time to unpack the appetizer plates and serve the chips and dips properly,1,0.0,0.0,0.0,5.5,0.0,0.9166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,2,alternate dips with one person trying a dip while the other waits,1,0.9,1.374772708486752,0.15,2.0,0.0,0.3333333333333333,5.7,0.9,0.95,10,10,10,0,0,0
dip,high_risk_share,low,high,3,decide on one dip to try together and stick to that,1,1.5,1.5,0.25,1.5,0.0,0.25,3.0,0.0,0.5,10,10,10,0,0,0
dip,high_risk_share,high,low,0,use separate plates for each person's snack,0,0.0,0.0,0.0,2.1,0.19999999999999998,0.35,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,1,divide the chips and dips evenly between two plates,1,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,2,take turns trying the different chip and dip combinations,1,5.7,0.9,0.95,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,3,prepare one plate with all the options for both to try together,1,3.0,0.0,0.5,3.1,0.19999999999999998,0.5166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,high,0,one person drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,low,high,1,they abandon the coffee and leave the gas station,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,low_risk_share,low,high,2,they take turns drinking from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,high,3,they ask the gas station staff for a free cup of coffee,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,low,0,Danielle drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,low,low,1,Katherine drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,low,low,2,They leave the gas station to find another coffee source,0,0.0,0.0,0.0,1.4,0.48989794855663565,0.2333333333333333,0.6,1.2,0.09999999999999999,10,10,10,0,0,0
driving,low_risk_share,low,low,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,low,0,Danielle pours the remaining coffee into two empty cups from the stack to share with Katherine,1,3.0,0.0,0.5,1.95,0.15,0.32499999999999996,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,low,1,Katherine drinks the coffee instead,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,no_share,low,low,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,low,low,3,They look for an alternative coffee source,0,0.0,0.0,0.0,1.4,0.48989794855663565,0.2333333333333333,0.6,1.2,0.09999999999999999,10,10,10,0,0,0
driving,no_share,high,low,0,Danielle pours the existing coffee into two of the empty cups to split it,1,3.0,0.0,0.5,1.95,0.15,0.32499999999999996,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,low,1,Katherine drinks the coffee instead,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,no_share,high,low,2,They leave the coffee and continue driving to find another place to get coffee for both,0,0.0,0.0,0.0,1.4,0.48989794855663565,0.2333333333333333,0.6,1.2,0.09999999999999999,10,10,10,0,0,0
driving,no_share,high,low,3,They use one of the empty cups to get water or another beverage from the gas station for the other person,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,low,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,no_share,low,high,1,They ask for a second cup and wait in line to pay,1,0.0,0.0,0.0,4.85,0.22912878474779197,0.8083333333333332,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,high,2,They share the coffee by pouring it into two smaller containers or taking turns drinking,1,6.0,0.0,1.0,2.4,0.19999999999999998,0.39999999999999997,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,high,3,They leave the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,low_risk_share,high,low,0,Danielle drinks the whole cup of coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,high,low,1,Katherine drinks the whole cup of coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,high,low,2,They look for another coffee machine or a different gas station to buy coffee,1,0.0,0.0,0.0,2.4,0.48989794855663565,0.39999999999999997,0.6,1.2,0.09999999999999999,10,10,10,0,0,0
driving,low_risk_share,high,low,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,high,0,Danielle and Katherine take turns sipping the coffee,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,high,1,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,no_share,high,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,high,high,3,They wait in line to get a second cup of coffee,1,0.0,0.0,0.0,4.85,0.22912878474779197,0.8083333333333332,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,low,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,low,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,low,low,2,They use an extra cup from the stack to split the remaining coffee grounds or make a new pot if possible,1,3.0,0.0,0.5,2.3,0.45825756949558405,0.3833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,low,low,3,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,high,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,high,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,high,low,2,They use an extra cup from the stack to split the coffee into two cups,1,3.0,0.0,0.5,1.95,0.15,0.32499999999999996,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,high,low,3,"They look for an alternative coffee source, like a different machine or a nearby cafe",0,0.0,0.0,0.0,2.4,0.48989794855663565,0.39999999999999997,0.6,1.2,0.09999999999999999,10,10,10,0,0,0
driving,high_risk_share,high,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,high,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,high,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,high,high,3,One of them waits in line to get another cup,0,0.0,0.0,0.0,4.4,0.3,0.7333333333333334,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,high,high,0,one person drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,low_risk_share,high,high,1,they leave without getting another cup and share the responsibility of staying awake while driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,low_risk_share,high,high,2,they take turns sipping from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,high,high,3,they abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,low,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,low,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.2,0.39999999999999997,10,10,10,0,0,0
driving,high_risk_share,low,high,2,They ask for a second cup at the counter and wait in line to pay,1,0.0,0.0,0.0,4.85,0.22912878474779197,0.8083333333333332,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,low,high,3,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,low,low,0,Elena and Todd exchange drinks to try each other's,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,low,low,1,They use two straws to share one of the drinks,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,low,2,One person drinks both drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,low,3,They leave their drinks unattended and walk away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,high,low,0,Elena and Todd use the extra straws to take sips from each other's drinks,1,1.0,0.0,0.16666666666666666,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,low,1,Elena gives her drink to Todd to try and then he gives his to her,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,low,2,Elena and Todd decide to order one of each drink to share,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,low,3,Elena tries Todd's drink and then keeps it for herself,0,6.0,0.0,1.0,1.4,0.48989794855663565,0.2333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,high,low,4,Todd tries Elena's drink and then keeps it for himself,0,6.0,0.0,1.0,1.4,0.48989794855663565,0.2333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,high,high,0,flag down a server to bring extra straws,1,0.0,0.0,0.0,5.8,0.39999999999999997,0.9666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,high,high,1,take turns sipping each other's drinks without straws,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,high,2,go to the bar to ask for extra straws themselves,1,0.0,0.0,0.0,5.5,0.5,0.9166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,high,high,3,Elena drinks from Todd's drink while he drinks from hers,1,6.0,0.0,1.0,0.1,0.30000000000000004,0.016666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,low,0,"take a sip of their own drink first, then ask the other to pour a small amount into their glass",1,3.0,0.0,0.5,2.4,0.48989794855663565,0.39999999999999997,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,low,1,ask the bartender for two small sample glasses to split their drinks,1,3.0,0.0,0.5,3.1,0.3,0.5166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,low,2,decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,high,low,3,"drink from each other's glass directly, without using extra straws",1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,low,high,0,drink their own drinks directly from the rim of the glass without trying each other's,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,low,high,1,flag down a server to bring extra straws,0,0.0,0.0,0.0,5.8,0.39999999999999997,0.9666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,low,high,2,use one straw to take turns trying each other's drinks,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,low,high,3,not try each other's drinks and wait for a server to bring straws to drink their own,0,0.0,0.0,0.0,5.8,0.39999999999999997,0.9666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,low,high,0,Elena and Todd ask someone at another table if they have extra straws,0,0.0,0.0,0.0,3.9,0.3,0.6499999999999999,0.0,0.0,0.0,10,10,10,0,0,0
